geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,note
1244,East Trail,Community,-117.6975000005,49.0988888844,East Trail,Community,59050096,862,contains,0.0,5905014,Trail,City,7920,contains,0.0,no,Trail,City,8209,2021,8539,2025,862,da,"2021 Census, dissemination area",high,da,59050096,0,21966,Trail,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Trail)"
1709,Edelweiss,Locality,-116.9724999998,51.3158333299,Edelweiss,Locality,59390218,668,contains,0.0,5939007,Golden,Town,3986,contains,0.0,no,Golden,Town,4187,2021,4433,2025,668,da,"2021 Census, dissemination area",high,da,59390218,0,28894,Golden,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Golden)"
1722,Edgewater,Community,-116.1355555554,50.6997222183,Edgewater,Community,59010124,579,contains,0.0,5901048,East Kootenay G,Regional district electoral area,1654,contains,0.0,no,,,,,,,579,da,"2021 Census, dissemination area",high,da,59010124,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
1724,Edgewood,Community,-118.143055556,49.7808333295,Edgewood,Community,59030243,422,contains,0.0,5903060,Central Kootenay K,Regional district electoral area,1784,contains,0.0,no,,,,,,,422,da,"2021 Census, dissemination area",high,da,59030243,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
9466,Elk Prairie,Locality,-114.8891666672,49.7633333296,Elk Prairie,Locality,59010234,797,contains,0.0,5901006,Sparwood,District municipality,4148,contains,0.0,no,Sparwood,District municipality,4345,2021,4486,2025,797,da,"2021 Census, dissemination area",high,da,59010234,0,21659,Sparwood,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Sparwood)"
9449,Elkford,District Municipality,-114.9216666668,50.0244444407,Elkford,District Municipality (1),59010239,475,contains,0.0,5901003,Elkford,District municipality,2749,contains,0.0,yes,Elkford,District municipality,2873,2021,3030,2025,2873,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901003,0,,,FALSE,TRUE,"this is the population of the municipality of Elkford itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,749)"
9462,Elko,Community,-115.1116666671,49.2999999956,Elko,Community,59010213,507,contains,0.0,5901019,East Kootenay B,Regional district electoral area,2011,contains,0.0,no,,,,,,,507,da,"2021 Census, dissemination area",high,da,59010213,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
10591,Erickson,Community,-116.4666666666,49.0902777735,Erickson,Community,59030221,384,contains,0.0,5903013,Central Kootenay B,Regional district electoral area,4802,contains,0.0,no,,,,,,,384,da,"2021 Census, dissemination area",high,da,59030221,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
10594,Erie,Locality,-117.3358333327,49.1908333294,Erie,Locality,59030202,564,contains,0.0,5903047,Central Kootenay G,Regional district electoral area,1650,contains,0.0,no,,,,,,,564,da,"2021 Census, dissemination area",high,da,59030202,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11872,Fauquier,Community,-118.0686680996,49.8718400369,Fauquier,Community,59030242,381,contains,0.0,5903060,Central Kootenay K,Regional district electoral area,1784,contains,0.0,no,,,,,,,381,da,"2021 Census, dissemination area",high,da,59030242,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11927,Ferguson,Locality,-117.4763888882,50.6763888848,Ferguson,Locality,59390230,663,contains,0.0,5939023,Columbia-Shuswap B,Regional district electoral area,663,contains,0.0,no,,,,,,,663,da,"2021 Census, dissemination area",high,da,59390230,8,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11937,Fernie,City,-115.0627777773,49.5041666623,Fernie,City,59010219,499,contains,0.0,5901012,Fernie,City,6320,contains,0.0,yes,Fernie,City,6623,2021,7086,2025,6623,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901012,0,,,FALSE,TRUE,"this is the population of the municipality of Fernie itself, as estimated by BC Stats for 2021 (the 2021 census counted 6,320)"
11971,Field,Community,-116.4883333326,51.3958333297,Field,Community,59390216,840,contains,0.0,5939011,Columbia-Shuswap A,Regional district electoral area,3325,contains,0.0,no,,,,,,,840,da,"2021 Census, dissemination area",high,da,59390216,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
12837,Five Mile,Locality,-117.4472222219,50.669444441,Five Mile,Locality,59390230,663,contains,0.0,5939023,Columbia-Shuswap B,Regional district electoral area,663,contains,0.0,no,,,,,,,663,da,"2021 Census, dissemination area",high,da,59390230,8,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
12860,Flathead,Locality,-114.4843390406,48.999884454,Flathead,Locality,59010254,614,nearest,122.2,5901017,East Kootenay A,Regional district electoral area,1875,nearest,122.2,no,,,,,,,614,da,"2021 Census, dissemination area",medium,da,59010254,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place; point falls outside every boundary - typically over water - and adopted the nearest within 2000 m"
12863,Flathead,Locality,-114.6208333339,49.3572222182,Flathead,Locality,59010254,614,contains,0.0,5901017,East Kootenay A,Regional district electoral area,1875,contains,0.0,no,,,,,,,614,da,"2021 Census, dissemination area",high,da,59010254,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
12982,Forde,Locality,-117.1011509351,51.4498754288,Forde,Locality,59390216,840,contains,0.0,5939011,Columbia-Shuswap A,Regional district electoral area,3325,contains,0.0,no,,,,,,,840,da,"2021 Census, dissemination area",high,da,59390216,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
3600,Fort Steele,Locality,-115.6343909858,49.6165436354,Fort Steele,Locality,59010143,679,contains,0.0,5901035,East Kootenay C,Regional district electoral area,6536,contains,0.0,no,,,,,,,679,da,"2021 Census, dissemination area",high,da,59010143,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
25856,Fosthall,Locality,-117.9333333331,50.3499999957,Fosthall,Locality,59030128,539,contains,0.0,5903060,Central Kootenay K,Regional district electoral area,1784,contains,0.0,no,,,,,,,539,da,"2021 Census, dissemination area",high,da,59030128,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
4479,Fruitvale,Village,-117.5427777778,49.1149999955,Fruitvale,Village (1),59050108,484,contains,0.0,5905005,Fruitvale,Village,1958,contains,0.0,yes,Fruitvale,Village,2033,2021,2068,2025,2033,municipal,"BC Stats population estimate, July 1 2021",high,csd,5905005,0,,,FALSE,TRUE,"this is the population of the municipality of Fruitvale itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,958)"
5227,Galena Bay,Locality,-117.8511572768,50.6665287223,Galena Bay,Locality,59390230,663,contains,0.0,5939023,Columbia-Shuswap B,Regional district electoral area,663,contains,0.0,no,,,,,,,663,da,"2021 Census, dissemination area",high,da,59390230,8,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
5256,Galloway,Community,-115.2245657995,49.3750424864,Galloway,Community,59010213,507,contains,0.0,5901019,East Kootenay B,Regional district electoral area,2011,contains,0.0,no,,,,,,,507,da,"2021 Census, dissemination area",high,da,59010213,3,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
6012,Genelle,Community,-117.6934299998,49.210059997,Genelle,Community,59050106,734,contains,0.0,5905030,Kootenay Boundary B / Lower Columbia-Old-Glory,Regional district electoral area,1422,contains,0.0,no,,,,,,,734,da,"2021 Census, dissemination area",high,da,59050106,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
6096,Gibson Creek,Community,-117.6693589006,49.3602788472,Gibson Creek,Community,59030176,863,contains,0.0,5903056,Central Kootenay I,Regional district electoral area,2607,contains,0.0,no,,,,,,,863,da,"2021 Census, dissemination area",high,da,59030176,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
1409,Glade,Community,-117.5414752001,49.4082241771,Glade,Community,59030172,839,contains,0.0,5903056,Central Kootenay I,Regional district electoral area,2607,contains,0.0,no,,,,,,,839,da,"2021 Census, dissemination area",high,da,59030172,2,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
1435,Glenbank,Community,-117.7962330994,50.2503586472,Glenbank,Community,59030132,442,contains,0.0,5903060,Central Kootenay K,Regional district electoral area,1784,contains,0.0,no,,,,,,,442,da,"2021 Census, dissemination area",high,da,59030132,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
2006,Glenlily,Locality,-116.1677301306,49.0498695566,Glenlily,Locality,59030222,928,contains,0.0,5903013,Central Kootenay B,Regional district electoral area,4802,contains,0.0,no,,,,,,,928,da,"2021 Census, dissemination area",high,da,59030222,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
2009,Glenmerry,Community,-117.6677810446,49.0998555944,Glenmerry,Community,59050099,621,contains,0.0,5905014,Trail,City,7920,contains,0.0,no,Trail,City,8209,2021,8539,2025,621,da,"2021 Census, dissemination area",high,da,59050099,0,21966,Trail,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Trail)"
28894,Golden,Town,-116.964722222,51.2977777742,Golden,Town,59390220,426,contains,0.0,5939007,Golden,Town,3986,contains,0.0,yes,Golden,Town,4187,2021,4433,2025,4187,municipal,"BC Stats population estimate, July 1 2021",high,csd,5939007,0,,,FALSE,TRUE,"this is the population of the municipality of Golden itself, as estimated by BC Stats for 2021 (the 2021 census counted 3,986)"
11656,Granite,Community,-117.3730946003,49.4881098968,Granite,Community,59030163,826,contains,0.0,5903041,Central Kootenay E,Regional district electoral area,3897,contains,0.0,no,,,,,,,826,da,"2021 Census, dissemination area",high,da,59030163,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
12406,Grasmere,Locality,-115.0833333336,49.0999999953,Grasmere,Locality,59010213,507,contains,0.0,5901019,East Kootenay B,Regional district electoral area,2011,contains,0.0,no,,,,,,,507,da,"2021 Census, dissemination area",high,da,59010213,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
2636,Gray Creek,Community,-116.7844302483,49.6331996834,Gray Creek,Community,59030237,454,contains,0.0,5903010,Central Kootenay A,Regional district electoral area,2241,contains,0.0,no,,,,,,,454,da,"2021 Census, dissemination area",high,da,59030237,3,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
35079,Hall,Locality,-117.2344397002,49.3831942397,Hall,Locality,59030203,465,contains,0.0,5903047,Central Kootenay G,Regional district electoral area,1650,contains,0.0,no,,,,,,,465,da,"2021 Census, dissemination area",high,da,59030203,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
7708,Harrogate,Community,-116.4594783997,50.9851296067,Harrogate,Community,59390228,436,contains,0.0,5939011,Columbia-Shuswap A,Regional district electoral area,3325,contains,0.0,no,,,,,,,436,da,"2021 Census, dissemination area",high,da,59390228,3,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
7710,Harrop,Community,-117.0538884006,49.6060223066,Harrop,Community,59030230,530,contains,0.0,5903041,Central Kootenay E,Regional district electoral area,3897,contains,0.0,no,,,,,,,530,da,"2021 Census, dissemination area",high,da,59030230,2,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
35899,Hills,Community,-117.4850000004,50.1022222183,Hills,Community,59030134,498,contains,0.0,5903052,Central Kootenay H,Regional district electoral area,5045,contains,0.0,no,,,,,,,498,da,"2021 Census, dissemination area",high,da,59030134,5,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
18418,Hosmer,Community,-114.9632789996,49.5889644469,Hosmer,Community,59010227,524,contains,0.0,5901017,East Kootenay A,Regional district electoral area,1875,contains,0.0,no,,,,,,,524,da,"2021 Census, dissemination area",high,da,59010227,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
25883,Howser,Locality,-116.9499999999,50.3027777739,Howser,Locality,59030238,508,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,508,da,"2021 Census, dissemination area",high,da,59030238,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
15683,Huscroft,Community,-116.4692420005,49.0140062365,Huscroft,Community,59030224,576,contains,0.0,5903013,Central Kootenay B,Regional district electoral area,4802,contains,0.0,no,,,,,,,576,da,"2021 Census, dissemination area",high,da,59030224,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
1792,Invermere,District Municipality,-116.030555555,50.5058333298,Invermere,District Municipality (1),59010130,708,contains,0.0,5901039,Invermere,District municipality,3917,contains,0.0,yes,Invermere,District municipality,4073,2021,4305,2025,4073,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901039,0,,,FALSE,TRUE,"this is the population of the municipality of Invermere itself, as estimated by BC Stats for 2021 (the 2021 census counted 3,917)"
65089,Isidore's Ranch 4,Indian Reserve,-115.617722313,49.5498767899,Isidore's Ranch 4,Indian Reserve-Réserve indienne,59010143,679,contains,0.0,5901802,Isidore's Ranch 4,Indian reserve,0,nearest-name,459.9,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5901802,0,,,FALSE,TRUE,"the point lies 460 m outside the same-named census subdivision, inside East Kootenay C; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Isidore's Ranch 4 itself"
9576,Jaffray,Community,-115.2984099995,49.3758699971,Jaffray,Community,59010210,421,contains,0.0,5901019,East Kootenay B,Regional district electoral area,2011,contains,0.0,no,,,,,,,421,da,"2021 Census, dissemination area",high,da,59010210,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
10100,Jersey,Locality,-117.2344333878,49.099859751,Jersey,Locality,59030202,564,contains,0.0,5903047,Central Kootenay G,Regional district electoral area,1650,contains,0.0,no,,,,,,,564,da,"2021 Census, dissemination area",high,da,59030202,4,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11831,Johnsons Landing,Community,-116.8766220005,50.0806757966,Johnsons Landing,Community,59030238,508,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,508,da,"2021 Census, dissemination area",high,da,59030238,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
3045,Kaslo,Village,-116.9049999994,49.9105555513,Kaslo,Village (1),59030239,577,contains,0.0,5903023,Kaslo,Village,1049,contains,0.0,yes,Kaslo,Village,1077,2021,1141,2025,1077,municipal,"BC Stats population estimate, July 1 2021",high,csd,5903023,0,,,FALSE,TRUE,"this is the population of the municipality of Kaslo itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,049)"
3865,Kimberley,City,-115.9816666659,49.6849999961,Kimberley,City,59010158,576,contains,0.0,5901028,Kimberley,City,8115,contains,0.0,yes,Kimberley,City,8422,2021,9037,2025,8422,municipal,"BC Stats population estimate, July 1 2021",high,csd,5901028,0,,,FALSE,TRUE,"this is the population of the municipality of Kimberley itself, as estimated by BC Stats for 2021 (the 2021 census counted 8,115)"
4557,Kingsgate,Locality,-116.1843962886,48.9998692131,Kingsgate,Locality,59030222,928,nearest,24.5,5903013,Central Kootenay B,Regional district electoral area,4802,nearest,24.5,no,,,,,,,928,da,"2021 Census, dissemination area",medium,da,59030222,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place; point falls outside every boundary - typically over water - and adopted the nearest within 2000 m"
28395,Kinnaird,Urban Community,-117.6511180152,49.2859675964,Kinnaird,Urban Community,59030191,716,contains,0.0,5903045,Castlegar,City,8338,contains,0.0,no,Castlegar,City,8661,2021,9465,2025,716,da,"2021 Census, dissemination area",high,da,59030191,0,29230,Castlegar,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Castlegar)"
38213,Kitchener,Community,-116.3371825664,49.1582017503,Kitchener,Community,59030225,487,contains,0.0,5903013,Central Kootenay B,Regional district electoral area,4802,contains,0.0,no,,,,,,,487,da,"2021 Census, dissemination area",high,da,59030225,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65090,Kootenay 1,Indian Reserve,-115.7010599185,49.6165430255,Kootenay 1,Indian Reserve-Réserve indienne,59010146,145,contains,0.0,5901803,Kootenay 1,Indian reserve,145,contains,0.0,yes,,,,,,,145,csd,"2021 Census, census subdivision",high,csd,5901803,0,,,FALSE,TRUE,"the geoname names its containing census subdivision, so this is the population of Kootenay 1 itself"
6252,Kootenay Bay,Community,-116.8666047003,49.6848700573,Kootenay Bay,Community,59030237,454,contains,0.0,5903010,Central Kootenay A,Regional district electoral area,2241,contains,0.0,no,,,,,,,454,da,"2021 Census, dissemination area",high,da,59030237,3,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
6255,Kootenay Crossing,Locality,-116.0511005879,50.8832143588,Kootenay Crossing,Locality,59010265,602,contains,0.0,5901048,East Kootenay G,Regional district electoral area,1654,contains,0.0,no,,,,,,,602,da,"2021 Census, dissemination area",high,da,59010265,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
54467,Kragmont,Locality,-115.2177008089,49.1748786919,Kragmont,Locality,59010212,622,contains,0.0,5901019,East Kootenay B,Regional district electoral area,2011,contains,0.0,no,,,,,,,622,da,"2021 Census, dissemination area",high,da,59010212,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
6284,Krestova,Community,-117.5916666669,49.4405555517,Krestova,Community,59030174,424,contains,0.0,5903052,Central Kootenay H,Regional district electoral area,5045,contains,0.0,no,,,,,,,424,da,"2021 Census, dissemination area",high,da,59030174,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
35898,Kuskonook,Community,-116.6618103001,49.3011692964,Kuskonook,Community,59030255,595,contains,0.0,5903010,Central Kootenay A,Regional district electoral area,2241,contains,0.0,no,,,,,,,595,da,"2021 Census, dissemination area",high,da,59030255,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
8879,Lardeau,Community,-116.9524866004,50.1461312569,Lardeau,Community,59030241,485,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,485,da,"2021 Census, dissemination area",high,da,59030241,5,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
663,Lebahdo,Community,-117.5848999995,49.5925099964,Lebahdo,Community,59030141,580,contains,0.0,5903052,Central Kootenay H,Regional district electoral area,5045,contains,0.0,no,,,,,,,580,da,"2021 Census, dissemination area",high,da,59030141,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
942,Lemon Creek,Community,-117.4844552447,49.6998599732,Lemon Creek,Community,59030140,464,contains,0.0,5903052,Central Kootenay H,Regional district electoral area,5045,contains,0.0,no,,,,,,,464,da,"2021 Census, dissemination area",high,da,59030140,2,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
2419,Lister,Community,-116.4683226001,49.0431503066,Lister,Community,59030224,576,contains,0.0,5903013,Central Kootenay B,Regional district electoral area,4802,contains,0.0,no,,,,,,,576,da,"2021 Census, dissemination area",high,da,59030224,2,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
10168,Longbeach,Community,-117.0851228993,49.6126993972,Longbeach,Community,59030232,472,contains,0.0,5903041,Central Kootenay E,Regional district electoral area,3897,contains,0.0,no,,,,,,,472,da,"2021 Census, dissemination area",high,da,59030232,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
38377,Lower China Creek,Community,-117.6835100004,49.215713997,Lower China Creek,Community,59050106,734,contains,0.0,5905030,Kootenay Boundary B / Lower Columbia-Old-Glory,Regional district electoral area,1422,contains,0.0,no,,,,,,,734,da,"2021 Census, dissemination area",high,da,59050106,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65574,Lower Kootenay 1A,Indian Reserve,-116.5344086786,49.0331994291,Lower Kootenay 1A,Indian Reserve-Réserve indienne,59030205,576,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,576,da,"2021 Census, dissemination area",high,da,59030205,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65575,Lower Kootenay 1B,Indian Reserve,-116.5482990196,49.0790328076,Lower Kootenay 1B,Indian Reserve-Réserve indienne,59030205,576,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,576,da,"2021 Census, dissemination area",high,da,59030205,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65568,Lower Kootenay 1C,Indian Reserve,-116.5844116648,49.0943103072,Lower Kootenay 1C,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65569,Lower Kootenay 2,Indian Reserve,-116.56913398,49.1220883359,Lower Kootenay 2,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65570,Lower Kootenay 3,Indian Reserve,-116.584412539,49.1345882421,Lower Kootenay 3,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65571,Lower Kootenay 4,Indian Reserve,-116.5927463922,49.1456993199,Lower Kootenay 4,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65564,Lower Kootenay 5,Indian Reserve,-116.5844132324,49.1665328144,Lower Kootenay 5,Indian Reserve-Réserve indienne,59030204,493,contains,0.0,5903017,Central Kootenay C,Regional district electoral area,1475,contains,0.0,no,,,,,,,493,da,"2021 Census, dissemination area",high,da,59030204,4,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11521,Lumberton,Locality,-115.8677279085,49.4165405333,Lumberton,Locality,59010208,704,contains,0.0,5901035,East Kootenay C,Regional district electoral area,6536,contains,0.0,no,,,,,,,704,da,"2021 Census, dissemination area",high,da,59010208,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
21177,Makinson,Locality,-117.9178116797,50.066524339,Makinson,Locality,59030128,539,contains,0.0,5903060,Central Kootenay K,Regional district electoral area,1784,contains,0.0,no,,,,,,,539,da,"2021 Census, dissemination area",high,da,59030128,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
5558,Marblehead,Locality,-116.9677839148,50.2498679987,Marblehead,Locality,59030241,485,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,485,da,"2021 Census, dissemination area",high,da,59030241,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
6439,Marysville,Community,-115.9566099005,49.6363323664,Marysville,Community,59010150,589,contains,0.0,5901028,Kimberley,City,8115,contains,0.0,no,Kimberley,City,8422,2021,9037,2025,589,da,"2021 Census, dissemination area",high,da,59010150,0,3865,Kimberley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Kimberley)"
7477,Mayook,Community,-115.5706689002,49.4835206669,Mayook,Community,59010204,560,contains,0.0,5901035,East Kootenay C,Regional district electoral area,6536,contains,0.0,no,,,,,,,560,da,"2021 Census, dissemination area",high,da,59010204,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
21587,Meachen,Locality,-116.2677457894,49.6165377903,Meachen,Locality,59010163,377,contains,0.0,5901037,East Kootenay E,Regional district electoral area,1686,contains,0.0,no,,,,,,,377,da,"2021 Census, dissemination area",high,da,59010163,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
21596,Meadow Creek,Community,-116.9758096994,50.2367899868,Meadow Creek,Community,59030241,485,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,485,da,"2021 Census, dissemination area",high,da,59030241,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
21605,Meadows,Locality,-117.4011074266,49.1831918131,Meadows,Locality,59030202,564,contains,0.0,5903047,Central Kootenay G,Regional district electoral area,1650,contains,0.0,no,,,,,,,564,da,"2021 Census, dissemination area",high,da,59030202,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
22582,Mica Creek,Community,-118.5661111109,52.0077777745,Mica Creek,Community,59390230,663,contains,0.0,5939023,Columbia-Shuswap B,Regional district electoral area,663,contains,0.0,no,,,,,,,663,da,"2021 Census, dissemination area",high,da,59390230,8,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
24276,Mirror Lake,Community,-116.9024661002,49.8767810565,Mirror Lake,Community,59030244,469,contains,0.0,5903039,Central Kootenay D,Regional district electoral area,1462,contains,0.0,no,,,,,,,469,da,"2021 Census, dissemination area",high,da,59030244,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
