geoname_id,bc_geographic_name,geoname_type,lat,lon,place_population,cd_uid,district,district_label,basin_district,basin_district_label,basin,basin_label,basin_hub,is_hub,basin_access,place_access,assigned_by,hub_distance_km
24305,Valleycliffe,Community,49.6998007,-123.1346385,464,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,1.5
64623,Waiwakum 14,Indian Reserve,49.7664673,-123.1679746,224,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,7.7
64617,Stawamus 24,Indian Reserve,49.6831338,-123.1513052,98,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,1.7
64593,Cheakamus 11,Indian Reserve,49.7998006,-123.1846427,95,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,11.5
64622,Kowtain 17,Indian Reserve,49.7331342,-123.1346394,59,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,4.2
64619,Yekwaupsum 18,Indian Reserve,49.7164673,-123.1513061,17,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,2.1
64621,Seaichem 16,Indian Reserve,49.7498009,-123.1346398,15,5931,squamish-lillooet,Squamish-Lillooet,squamish-lillooet,Squamish-Lillooet,squamish,Squamish & Howe Sound,Squamish,FALSE,road,road,nearest,6.0
37405,Stewart,District Municipality,55.9383333,-129.9911111,539,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,TRUE,pass,road,hub,0.0
11649,Granduc,Locality,56.2331101,-130.1017605,517,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,road,nearest,33.5
19245,Premier,Locality,56.0497751,-130.0184161,517,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,road,nearest,12.5
40305,Bob Quinn Lake,Locality,56.9720089,-130.2490224,74,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,road,nearest,116.0
3683,Fowler,Locality,56.8330955,-131.7685103,74,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,remote,nearest+beyond-range,147.9
7822,Stikine,Locality,56.6997595,-131.8018382,74,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,remote,nearest+beyond-range,140.1
40335,Bell II,Locality,56.7442338,-129.7962185,48,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,road,nearest,90.4
40302,Meziadin Junction,Locality,56.1011748,-129.3017280,48,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,stewart,Stewart & the Bear Valley,Stewart,FALSE,pass,road,nearest,46.5
14024,Surrey,City,49.1916339,-122.8500614,597141,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,TRUE,road,road,hub,0.0
8848,Langley,District Municipality,49.1202778,-122.6597222,138426,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,16.0
14255,New Westminster,City,49.2066667,-122.9105556,82943,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,4.7
8845,Langley,City,49.1044518,-122.6590582,30333,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,16.9
38424,White Rock,City,49.0236111,-122.7983333,22567,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,19.1
82,Queens Park,Community,49.2175267,-122.9056659,5467,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.0
24210,Milner,Community,49.1320595,-122.6178518,4918,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,18.1
11650,Grandview,Community,49.0457190,-122.7571710,3391,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,17.6
31007,Queensborough,Community,49.1853437,-122.9407050,2249,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.6
2063,Anniedale,Community,49.1664701,-122.7179448,1818,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,10.0
15931,Walnut Grove,Community,49.1718167,-122.6405243,1800,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,15.4
41220,South Surrey,Urban Community,49.0520224,-122.7901474,1377,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,16.1
35863,Sullivan,Community,49.1164691,-122.8012794,1342,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,9.1
4845,Crescent Beach,Community,49.0516100,-122.8834700,1284,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,15.8
25178,Tynehead,Community,49.1855158,-122.7350907,1255,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,8.4
45,Glenbrooke North,Community,49.2191873,-122.9174418,1037,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.8
10643,Essondale,Community,49.2297222,-122.8111111,1021,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.1
4632,Maillardville,Community,49.2389556,-122.8622438,1001,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.3
13967,Sunnyside,Locality,49.0498024,-122.7846105,964,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,16.5
18325,Hopington,Locality,49.0831384,-122.5512708,942,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,24.9
20,Cariboo,Community,49.2490633,-122.8825199,933,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.8
9424,Elgin,Community,49.0652778,-122.8194444,933,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,14.2
3559,Forest Knolls,Community,49.1483311,-122.5898182,933,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,19.5
69,Mud Bay,Locality,49.0998014,-122.8846149,925,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,10.5
100,Sullivan Heights,Community,49.2534937,-122.9054713,854,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,8.0
11818,Johnson Heights,Community,49.1833333,-122.8000000,849,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,3.8
28523,Fraser Mills,Community,49.2331355,-122.8512840,829,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,4.6
724,Aldergrove,Community,49.0498059,-122.4679340,827,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,32.0
23378,Whalley,Urban Community,49.1771117,-122.8582035,814,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,1.7
4841,Crescent,Community,49.0498016,-122.8512792,808,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,15.8
8699,Strawberry Hill,Community,49.1331349,-122.8846158,808,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,7.0
8663,Hazelmere,Community,49.0312250,-122.7135060,786,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,20.4
70,Middlegate,Community,49.2164677,-122.9512867,781,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,7.9
3589,Fort Langley,Community,49.1666616,-122.5836741,735,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,19.6
16162,Port Mann,Community,49.2127341,-122.8133469,735,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,3.6
4366,Fraser Heights,Community,49.1998028,-122.7846144,730,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,4.8
786,Bridgeview,Community,49.2098526,-122.8674343,726,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,2.4
25223,Douglas,Community,49.0027778,-122.7355556,706,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,22.6
10212,Cloverdale,Urban Community,49.1081365,-122.7262769,698,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,12.9
17920,Ocean Park,Community,49.0331347,-122.8679460,661,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,17.7
54060,West End,Community,49.2070032,-122.9406542,649,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.8
28,Connaught Heights,Community,49.2007012,-122.9522737,634,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,7.5
12,Brunette Creek,Community,49.2315287,-122.8837202,631,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.1
15271,Panorama Ridge,Community,49.1021059,-122.8617053,621,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,10.0
4115,Guildford,Urban Community,49.1914693,-122.8012813,611,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,3.5
14250,Newton,Urban Community,49.1331352,-122.8512814,609,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.5
38,Eastburn,Community,49.2230556,-122.9411111,603,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,7.5
14026,Surrey Centre,Community,49.1164175,-122.7459765,575,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,11.3
13998,Sunshine Hills,Community,49.1266678,-122.9136020,570,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,8.6
12884,Fleetwood,Urban Community,49.1666667,-122.8000000,553,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,4.6
11945,Fern Ridge,Community,49.0498039,-122.6512730,518,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,21.4
3,Austin Heights,Community,49.2498021,-122.8679516,503,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.6
17075,North Delta,Community,49.1664679,-122.9179510,499,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.7
64414,Matsqui 4,Indian Reserve,48.9998057,-122.4679327,456,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,35.1
30358,Sapperton,Community,49.2297156,-122.8921347,438,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.2
16159,Port Kells,Community,49.1628387,-122.6997232,437,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,11.4
14,Buckingham Heights,Community,49.2331344,-122.9512871,433,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,8.7
1141,Brookswood,Community,49.0626688,-122.6695758,361,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,19.4
54,Kelvin,Community,49.2132621,-122.9336034,351,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,6.5
65051,Barnston Island 3,Indian Reserve,49.1831370,-122.7012780,329,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,10.9
8339,Murrayville,Community,49.0831377,-122.6179395,317,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,20.8
11671,Barnston Island,Community,49.1927100,-122.7224200,111,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,9.3
65772,Semiahmoo,Indian Reserve,48.9998024,-122.7679420,71,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,22.2
64947,Coquitlam 1,Indian Reserve,49.2303600,-122.8052300,55,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.4
66,Mayfair,Community,49.2331359,-122.8221164,5,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,surrey-langley,"Surrey, White Rock & Langley",Surrey,FALSE,road,road,nearest,5.0
27511,Terrace,City,54.5173965,-128.5995869,12604,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,TRUE,road,road,hub,0.0
36122,Kitimat,District Municipality,54.0533333,-128.6522222,8603,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,51.7
64781,Alastair 80,Indian Reserve,54.1330940,-129.1849747,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,57.2
64788,Alastair 81,Indian Reserve,54.0997605,-129.1683062,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,59.3
64787,Alastair 82,Indian Reserve,54.0664266,-129.1849721,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,62.9
64796,Dzagayap 73,Indian Reserve,54.3025000,-129.3047222,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,51.5
64795,Dzagayap 74,Indian Reserve,54.3186111,-129.2605556,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,48.1
64794,Gitandoiks 75,Indian Reserve,54.3164291,-129.2183164,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,45.8
64793,Gitandoiks 76,Indian Reserve,54.3164293,-129.2016492,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,44.9
64783,Iakwulgyiyaps 78,Indian Reserve,54.2497621,-129.1849793,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,48.2
64776,Klakelse 86,Indian Reserve,54.4164358,-128.8183076,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,18.1
64775,Ksames 85,Indian Reserve,54.3997675,-128.9183101,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,24.4
64731,Lakelse 25,Indian Reserve,54.3831047,-128.6182998,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,15.0
35474,Lakelse Lake,Community,54.3728661,-128.5445196,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,16.5
64773,Lakgeas 87,Indian Reserve,54.3997714,-128.6349677,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,13.3
18646,Old Remo,Locality,54.4664377,-128.7183063,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,9.5
64784,Psacelay 77,Indian Reserve,54.2830958,-129.1849807,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,46.0
64782,Tsemknawalqan 79,Indian Reserve,54.1997615,-129.1849773,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,51.8
65331,Zimagord 3,Indian Reserve,54.4831044,-128.7349742,737,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,9.5
27516,Thornhill,Community,54.5136102,-128.5408347,522,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,3.8
65815,Kitamaat 2,Indian Reserve,53.9664326,-128.6516179,507,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,61.4
38016,Kitamaat Village,Community,53.9750000,-128.6500000,507,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,60.4
65829,Bees 6,Indian Reserve,53.9164307,-128.7516191,506,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,67.6
65828,Jugwees (Minette Bay) 5,Indian Reserve,54.0358333,-128.6169444,506,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,53.6
65816,Kitamaat 1,Indian Reserve,54.0330998,-128.6682876,506,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,54.0
65814,Kitasa 7,Indian Reserve,53.8997634,-128.7849529,506,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,69.7
38629,Nechako,Urban Community,54.0581006,-128.6349542,455,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,51.1
65324,Dalk-ka-gila-quoeux 2,Indian Reserve,54.5831068,-128.6516422,421,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,8.0
64786,Kstus 83,Indian Reserve,54.4164321,-129.0849828,421,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,33.3
64785,Kstus 84,Indian Reserve,54.4497654,-129.1183185,421,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,34.3
18966,Remo,Community,54.5002865,-128.7179850,421,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,7.9
27602,Rosswood,Locality,54.7997747,-128.7683214,421,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,33.2
65161,Chig-in-kaht 8,Indian Reserve,54.8497810,-128.3516432,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,40.2
65339,Chimdimash 2,Indian Reserve,54.6664450,-128.3683030,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,22.3
65338,Chimdimash 2A,Indian Reserve,54.6831121,-128.3516365,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,24.4
36530,Dorreen,Locality,54.8430556,-128.3447222,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,39.7
65333,Ikshenigwolk 3,Indian Reserve,54.7497808,-128.2683031,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,33.5
65328,Ketoneda 7,Indian Reserve,54.8331145,-128.3183081,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,39.5
65335,Kshish 4B,Indian Reserve,54.5664424,-128.4683023,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,10.1
65166,Kwa-tsa-lix 4,Indian Reserve,54.8997812,-128.3849797,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,44.7
35365,Usk,Community,54.6370327,-128.4109710,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,18.0
65334,Zaimoetz 5,Indian Reserve,54.5497753,-128.4849688,399,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,8.2
35442,Kitsumkalum,Community,54.5223975,-128.6673469,315,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,4.4
